"Date","Price","Open","High","Low","Vol.","Change %"
"05/04/2023","997.15","985.00","999.00","975.30","1.54M","1.85%"
"03/04/2023","979.05","981.00","988.00","976.20","1.67M","-0.41%"
"31/03/2023","983.10","995.20","995.20","981.40","1.82M","-0.89%"
"29/03/2023","991.90","985.65","996.50","979.00","3.05M","0.78%"
"28/03/2023","984.20","987.00","987.80","976.30","1.39M","0.08%"
"27/03/2023","983.45","980.00","990.95","963.00","2.47M","1.09%"
"24/03/2023","972.85","977.60","979.00","968.00","1.53M","-0.49%"
"23/03/2023","977.65","975.00","982.95","972.00","1.86M","0.58%"
"22/03/2023","972.05","957.00","974.40","956.60","1.63M","1.66%"
"21/03/2023","956.20","965.00","965.00","953.25","1.69M","-0.52%"
"20/03/2023","961.20","950.00","962.65","947.35","1.96M","0.37%"
"17/03/2023","957.70","968.55","968.70","952.75","2.22M","-1.00%"
"16/03/2023","967.40","955.25","970.00","951.70","2.23M","1.68%"
"15/03/2023","951.40","952.00","964.90","949.35","2.19M","-0.61%"
"14/03/2023","957.20","953.50","963.75","950.30","1.88M","0.32%"
"13/03/2023","954.10","955.10","959.90","947.55","1.41M","-0.15%"
"10/03/2023","955.55","946.50","957.50","946.10","2.00M","0.30%"
"09/03/2023","952.70","957.50","959.40","947.15","2.99M","-0.50%"
"08/03/2023","957.50","960.00","965.00","947.00","4.73M","-0.80%"
"06/03/2023","965.25","970.00","979.50","963.80","1.99M","-0.17%"
"03/03/2023","966.90","967.05","969.75","958.15","2.22M","0.17%"
"02/03/2023","965.30","960.00","967.00","951.10","1.51M","0.63%"
"01/03/2023","959.30","951.00","966.05","951.00","1.86M","0.28%"
"28/02/2023","956.60","969.00","976.00","954.00","3.82M","-0.88%"
"27/02/2023","965.05","970.50","972.55","960.05","1.55M","-0.56%"
"24/02/2023","970.50","970.60","983.35","963.70","1.82M","-0.21%"
"23/02/2023","972.50","973.00","977.25","964.05","2.84M","0.41%"
"22/02/2023","968.55","971.55","978.00","966.00","2.61M","-0.31%"
"21/02/2023","971.60","990.00","990.80","969.15","1.77M","-1.30%"
"20/02/2023","984.40","990.15","991.65","974.95","2.16M","-0.01%"
"17/02/2023","984.50","992.20","996.50","982.00","1.85M","-1.07%"
"16/02/2023","995.15","998.90","1,010.00","991.20","1.68M","-0.03%"
"15/02/2023","995.40","1,002.00","1,006.40","990.55","2.25M","-1.13%"
"14/02/2023","1,006.75","1,018.00","1,018.05","1,003.25","1.83M","-0.84%"
"13/02/2023","1,015.25","1,008.25","1,017.35","1,002.00","1.36M","0.86%"
"10/02/2023","1,006.60","1,006.80","1,014.35","996.70","1.53M","-0.02%"
"09/02/2023","1,006.80","1,003.00","1,021.20","1,001.40","1.47M","-0.61%"
"08/02/2023","1,013.00","1,004.80","1,016.90","997.40","1.82M","0.66%"
"07/02/2023","1,006.40","1,026.25","1,028.50","1,002.00","2.36M","-1.66%"
"06/02/2023","1,023.35","1,020.00","1,025.95","1,012.75","1.22M","-0.47%"
"03/02/2023","1,028.15","1,007.00","1,032.45","1,001.65","2.33M","2.04%"
"02/02/2023","1,007.60","1,009.95","1,015.70","993.00","2.12M","-0.72%"
"01/02/2023","1,014.90","1,036.45","1,043.95","1,005.10","4.72M","-1.89%"
"31/01/2023","1,034.50","1,055.00","1,060.30","1,026.05","5.27M","-1.64%"
"30/01/2023","1,051.70","1,041.95","1,072.15","1,040.20","3.32M","0.80%"
"27/01/2023","1,043.40","1,044.95","1,051.00","1,034.00","3.45M","0.32%"
"25/01/2023","1,040.05","1,030.30","1,045.65","1,030.30","1.75M","-0.06%"
"24/01/2023","1,040.70","1,050.00","1,050.95","1,034.55","2.09M","-0.82%"
"23/01/2023","1,049.30","1,035.00","1,054.90","1,022.50","2.11M","1.84%"
"20/01/2023","1,030.35","1,044.05","1,047.50","1,016.85","2.96M","-0.98%"
"19/01/2023","1,040.55","1,038.10","1,044.00","1,036.00","824.26K","0.04%"
"18/01/2023","1,040.10","1,032.70","1,041.50","1,030.15","1.24M","0.72%"
"17/01/2023","1,032.70","1,035.45","1,036.00","1,026.80","1.25M","-0.27%"
"16/01/2023","1,035.45","1,031.60","1,039.50","1,026.10","1.44M","0.37%"
"13/01/2023","1,031.60","1,031.15","1,035.00","1,020.15","1.49M","-0.12%"
"12/01/2023","1,032.85","1,031.95","1,035.45","1,021.15","1.64M","0.47%"
"11/01/2023","1,028.00","1,012.00","1,033.05","1,008.35","3.26M","1.60%"
"10/01/2023","1,011.85","1,016.00","1,024.00","1,010.05","1.61M","-0.49%"
"09/01/2023","1,016.85","1,015.00","1,023.35","1,010.50","1.57M","0.81%"
"06/01/2023","1,008.70","1,015.00","1,021.80","1,004.10","1.77M","-0.74%"
"05/01/2023","1,016.20","1,009.10","1,021.90","1,008.25","2.25M","1.21%"
"04/01/2023","1,004.10","1,012.00","1,025.90","1,000.75","2.57M","-0.50%"
"03/01/2023","1,009.10","993.00","1,012.80","988.00","1.81M","1.21%"
"02/01/2023","997.00","1,001.40","1,001.40","987.20","1.62M","-0.44%"
"30/12/2022","1,001.40","1,004.00","1,006.80","993.75","1.63M","0.08%"
"29/12/2022","1,000.55","998.55","1,004.70","989.10","2.16M","0.56%"
"28/12/2022","995.00","998.90","1,010.60","993.00","1.69M","-0.51%"
"27/12/2022","1,000.15","1,000.25","1,015.75","993.00","1.87M","0.01%"
"26/12/2022","1,000.05","1,010.00","1,011.80","988.70","2.31M","-0.15%"
"23/12/2022","1,001.55","1,012.00","1,027.85","998.45","3.61M","-0.90%"
"22/12/2022","1,010.65","1,019.95","1,034.05","1,007.05","5.16M","0.50%"
"21/12/2022","1,005.60","992.00","1,009.50","988.40","2.04M","1.75%"
"20/12/2022","988.35","987.95","990.65","979.40","1.35M","0.04%"
"19/12/2022","987.95","987.60","993.15","973.70","1.55M","-0.57%"
"16/12/2022","993.65","998.15","1,005.10","987.60","2.62M","-0.85%"
"15/12/2022","1,002.20","1,001.00","1,007.00","998.10","1.30M","0.19%"
"14/12/2022","1,000.25","999.00","1,003.00","994.55","1.57M","0.56%"
"13/12/2022","994.65","980.00","996.35","979.80","1.86M","0.73%"
"12/12/2022","987.40","994.90","995.00","980.15","1.88M","-0.55%"
"09/12/2022","992.85","980.80","997.00","980.00","4.23M","1.23%"
"08/12/2022","980.80","1,015.00","1,018.00","975.00","10.02M","-3.63%"
"07/12/2022","1,017.75","1,036.55","1,037.15","1,015.35","2.95M","-1.53%"
"06/12/2022","1,033.55","1,039.40","1,040.00","1,023.25","1.32M","-0.56%"
"05/12/2022","1,039.40","1,042.15","1,045.95","1,030.75","2.29M","-0.06%"
"02/12/2022","1,040.00","1,048.30","1,049.85","1,034.80","2.28M","-0.62%"
"01/12/2022","1,046.45","1,055.00","1,057.85","1,039.60","1.88M","0.04%"
"30/11/2022","1,046.05","1,053.00","1,058.30","1,039.35","3.06M","-0.36%"
"29/11/2022","1,049.85","1,035.00","1,051.20","1,034.00","1.18M","1.46%"
"28/11/2022","1,034.75","1,033.00","1,041.50","1,027.95","1.43M","0.09%"
"25/11/2022","1,033.85","1,037.95","1,037.95","1,026.95","1.95M","-0.12%"
"24/11/2022","1,035.10","1,020.65","1,037.40","1,013.80","1.99M","1.71%"
"23/11/2022","1,017.65","1,015.20","1,019.10","1,009.45","1.31M","0.75%"
"22/11/2022","1,010.10","1,006.15","1,012.40","996.25","1.72M","0.69%"
"21/11/2022","1,003.15","1,003.00","1,012.80","993.50","1.11M","-0.64%"
"18/11/2022","1,009.60","1,015.25","1,017.85","1,006.00","1.13M","-0.37%"
"17/11/2022","1,013.35","1,023.30","1,030.50","1,010.45","1.76M","-0.52%"
"16/11/2022","1,018.65","1,007.10","1,022.80","1,007.10","1.49M","0.26%"
"15/11/2022","1,016.05","1,022.00","1,022.00","1,004.45","1.70M","-0.08%"
"14/11/2022","1,016.90","1,018.65","1,021.40","1,002.00","1.76M","0.33%"
"11/11/2022","1,013.55","1,015.75","1,031.45","1,009.85","2.39M","0.29%"
"10/11/2022","1,010.65","1,010.00","1,022.30","1,006.75","2.42M","-0.29%"
"09/11/2022","1,013.55","1,020.05","1,036.65","1,010.00","2.27M","-1.44%"
"07/11/2022","1,028.35","1,045.00","1,049.95","1,021.00","2.85M","-1.11%"
"04/11/2022","1,039.90","1,045.30","1,046.40","1,031.45","1.58M","-0.41%"
"03/11/2022","1,044.20","1,045.00","1,055.60","1,039.55","2.39M","-0.74%"
"02/11/2022","1,051.95","1,038.80","1,070.95","1,032.65","5.92M","1.48%"
"01/11/2022","1,036.60","1,021.95","1,049.00","1,019.15","5.26M","1.94%"
"31/10/2022","1,016.90","994.95","1,027.30","991.20","3.55M","2.72%"
"28/10/2022","990.00","1,002.00","1,003.50","987.55","3.93M","-2.14%"
"27/10/2022","1,011.65","999.00","1,013.40","992.50","4.38M","2.03%"
"25/10/2022","991.55","991.95","997.35","985.50","2.12M","0.46%"
"24/10/2022","987.00","986.00","989.95","982.10","191.84K","0.95%"
"21/10/2022","977.70","981.00","991.90","975.75","1.79M","-0.27%"
"20/10/2022","980.35","970.00","982.85","966.55","1.67M","0.35%"
"19/10/2022","976.90","975.60","980.70","965.05","2.42M","-0.15%"
"18/10/2022","978.35","983.75","985.00","972.75","2.07M","-0.17%"
"17/10/2022","980.00","976.30","985.00","973.30","2.65M","0.38%"
"14/10/2022","976.30","976.00","979.90","964.00","3.31M","0.82%"
"13/10/2022","968.40","956.85","973.75","951.50","4.50M","1.34%"
"12/10/2022","955.55","946.00","960.00","941.05","2.88M","1.14%"
"11/10/2022","944.75","950.80","951.90","940.00","2.43M","-0.14%"
"10/10/2022","946.05","945.95","954.25","935.25","1.68M","-0.95%"
"07/10/2022","955.15","953.00","961.55","946.20","1.76M","0.13%"
"06/10/2022","953.90","954.70","962.00","947.55","3.45M","0.99%"
"04/10/2022","944.55","955.70","956.30","943.05","1.86M","0.01%"
"03/10/2022","944.50","952.95","967.85","942.75","4.44M","-0.44%"
"30/09/2022","948.65","933.95","950.95","930.00","4.18M","1.93%"
"29/09/2022","930.70","925.10","955.50","925.10","8.52M","1.40%"
"28/09/2022","917.85","894.00","926.00","892.05","5.56M","2.31%"
"27/09/2022","897.15","905.25","909.85","894.40","3.10M","-0.39%"
"26/09/2022","900.70","917.95","926.35","899.05","3.76M","-2.21%"
"23/09/2022","921.10","902.60","926.70","902.60","4.80M","1.44%"
"22/09/2022","908.00","899.90","911.25","895.30","2.32M","0.30%"
"21/09/2022","905.30","918.55","922.50","902.65","4.15M","-0.73%"
"20/09/2022","911.95","877.55","914.75","876.80","4.41M","4.24%"
"19/09/2022","874.85","872.40","876.95","856.80","1.92M","0.78%"
"16/09/2022","868.05","878.70","890.50","865.80","5.63M","-0.71%"
"15/09/2022","874.30","883.00","888.15","871.10","1.78M","-1.07%"
"14/09/2022","883.75","884.60","897.70","880.05","1.89M","-0.72%"
"13/09/2022","890.15","889.85","893.30","883.50","2.22M","0.28%"
"12/09/2022","887.70","891.20","895.15","885.10","1.57M","-0.26%"
"09/09/2022","890.00","894.50","901.90","886.70","1.41M","-0.48%"
"08/09/2022","894.30","898.25","900.75","887.00","1.77M","0.06%"
"07/09/2022","893.75","879.50","896.40","879.50","1.70M","0.68%"
"06/09/2022","887.75","887.00","890.70","882.55","2.25M","0.36%"
"05/09/2022","884.60","869.00","886.15","864.45","2.81M","1.73%"
"02/09/2022","869.55","872.90","878.00","866.00","1.96M","-0.26%"
"01/09/2022","871.85","893.00","901.90","870.40","2.94M","-2.37%"
"30/08/2022","893.05","883.00","895.50","882.00","3.67M","1.57%"
"29/08/2022","879.25","872.00","881.00","865.00","2.07M","-0.10%"
"26/08/2022","880.15","882.30","890.50","878.10","1.54M","0.32%"
"25/08/2022","877.30","888.00","890.65","875.00","5.02M","-0.42%"
"24/08/2022","881.00","892.00","899.95","878.05","3.22M","-0.83%"
"23/08/2022","888.40","874.15","892.00","872.60","2.31M","0.89%"
"22/08/2022","880.55","900.50","903.45","878.15","2.86M","-2.31%"
"19/08/2022","901.35","916.00","920.80","898.00","1.71M","-1.68%"
"18/08/2022","916.75","910.00","919.00","895.20","2.99M","-0.44%"
"17/08/2022","920.80","919.00","926.00","915.00","1.83M","0.68%"
"16/08/2022","914.60","907.00","919.45","906.30","1.64M","0.13%"
"12/08/2022","913.45","921.05","922.80","907.15","1.38M","-0.83%"
"11/08/2022","921.05","923.00","926.90","917.45","1.53M","0.15%"
"10/08/2022","919.70","913.20","927.00","913.20","3.08M","1.02%"
"08/08/2022","910.40","919.80","919.80","908.40","2.68M","-0.61%"
"05/08/2022","915.95","919.50","929.00","911.90","3.32M","-0.28%"
"04/08/2022","918.50","901.00","920.00","895.60","3.15M","2.40%"
"03/08/2022","897.00","915.00","917.80","893.55","2.86M","-2.21%"
"02/08/2022","917.25","918.70","926.60","912.05","2.04M","-0.16%"
"01/08/2022","918.70","939.95","939.95","910.00","4.22M","-2.60%"
"29/07/2022","943.20","897.00","951.95","879.00","11.32M","5.40%"
"28/07/2022","894.85","896.00","896.85","878.75","3.18M","0.10%"
"27/07/2022","894.00","867.50","897.00","866.05","2.80M","3.04%"
"26/07/2022","867.65","869.20","877.40","862.00","1.56M","-0.08%"
"25/07/2022","868.35","870.00","878.00","856.40","2.42M","-0.70%"
"22/07/2022","874.50","871.00","876.15","866.50","1.94M","0.56%"
"21/07/2022","869.65","872.00","877.90","863.70","2.32M","0.25%"
"20/07/2022","867.50","884.70","884.70","862.05","2.89M","-0.89%"
"19/07/2022","875.30","880.00","891.30","873.50","1.60M","-0.85%"
"18/07/2022","882.80","888.60","895.60","878.55","2.87M","0.50%"
"15/07/2022","878.40","884.90","884.95","872.85","1.41M","-0.17%"
"14/07/2022","879.90","867.40","882.95","864.20","4.93M","2.30%"
"13/07/2022","860.15","854.60","863.25","849.35","2.66M","1.00%"
"12/07/2022","851.60","853.00","860.00","849.00","1.70M","-0.66%"
"11/07/2022","857.25","856.80","863.00","851.10","1.77M","-0.05%"
"08/07/2022","857.70","853.50","859.50","849.75","2.93M","0.97%"
"07/07/2022","849.45","843.05","852.90","842.15","2.33M","1.40%"
"06/07/2022","837.70","840.00","842.65","831.25","2.36M","0.23%"
"05/07/2022","835.80","829.40","846.80","826.65","2.68M","0.77%"
"04/07/2022","829.40","825.30","839.65","821.90","2.10M","0.02%"
"01/07/2022","829.25","829.90","836.95","825.00","2.32M","-0.16%"
"30/06/2022","830.60","836.00","848.15","823.65","3.81M","-0.97%"
"29/06/2022","838.70","824.00","843.70","823.85","2.98M","1.22%"
"28/06/2022","828.60","837.00","837.50","825.05","2.82M","-0.84%"
"27/06/2022","835.65","828.00","848.00","828.00","2.98M","1.34%"
"24/06/2022","824.60","827.90","833.80","821.50","1.40M","-0.04%"
"23/06/2022","824.90","809.50","826.50","808.50","1.78M","1.93%"
"22/06/2022","809.30","814.00","821.00","803.25","2.03M","-1.00%"
"21/06/2022","817.45","806.60","820.30","805.35","1.34M","1.51%"
"20/06/2022","805.30","801.00","813.50","794.50","2.75M","1.50%"
"17/06/2022","793.40","805.20","810.30","789.90","5.72M","-2.60%"
"16/06/2022","814.60","822.60","826.00","806.55","2.33M","-0.94%"
"15/06/2022","822.30","825.25","830.05","819.15","2.01M","-0.33%"
"14/06/2022","825.05","826.00","835.65","821.85","2.46M","-0.54%"
"13/06/2022","829.50","840.00","851.00","819.75","2.19M","-1.92%"
"10/06/2022","845.70","850.00","853.95","842.00","2.12M","-1.53%"
"09/06/2022","858.85","846.00","862.10","835.45","2.30M","1.37%"
"08/06/2022","847.25","845.10","854.00","837.60","3.21M","-0.12%"
"07/06/2022","848.25","855.00","857.40","838.60","3.03M","-1.34%"
"06/06/2022","859.80","865.00","873.95","858.00","2.10M","-0.61%"
"03/06/2022","865.10","862.15","875.00","854.85","2.62M","0.65%"
"02/06/2022","859.55","836.75","862.90","832.80","3.55M","2.42%"
"01/06/2022","839.25","875.00","875.00","832.60","6.00M","-2.48%"
"31/05/2022","860.60","867.25","882.80","851.20","24.36M","-3.12%"
"30/05/2022","888.30","905.00","915.50","886.50","3.54M","-1.73%"
"27/05/2022","903.90","901.95","912.80","896.00","2.37M","0.44%"
"26/05/2022","899.95","918.80","922.45","893.50","4.11M","-1.23%"
"25/05/2022","911.20","915.00","922.65","907.25","2.41M","0.14%"
"24/05/2022","909.90","928.00","930.85","907.00","2.91M","-1.32%"
"23/05/2022","922.05","920.00","931.30","916.60","2.20M","0.70%"
"20/05/2022","915.65","893.00","917.70","889.05","2.88M","3.51%"
"19/05/2022","884.60","885.00","900.00","878.35","2.72M","-1.62%"
"18/05/2022","899.15","891.00","909.00","888.00","2.88M","0.83%"
"17/05/2022","891.75","880.15","895.60","878.70","2.32M","0.69%"
"16/05/2022","885.60","881.95","894.75","875.05","2.74M","0.35%"
"13/05/2022","882.50","862.95","889.00","860.15","4.87M","3.82%"
"12/05/2022","850.00","852.90","855.85","835.20","2.70M","-0.56%"
"11/05/2022","854.80","853.00","867.00","851.00","2.77M","-0.82%"
"10/05/2022","861.85","885.00","890.85","846.50","6.98M","-2.66%"
"09/05/2022","885.40","868.05","891.40","868.05","2.52M","0.24%"
"06/05/2022","883.30","862.00","885.70","861.50","2.35M","0.59%"
"05/05/2022","878.15","905.00","919.20","872.60","4.46M","-2.53%"
"04/05/2022","900.90","920.10","920.90","895.00","3.93M","-2.44%"
"02/05/2022","923.40","922.45","925.00","902.55","2.12M","-0.57%"
"29/04/2022","928.65","924.00","967.05","919.55","4.29M","0.83%"
"28/04/2022","921.00","920.00","927.35","909.30","3.15M","1.64%"
"27/04/2022","906.10","910.05","921.70","903.60","1.59M","-1.30%"
"26/04/2022","918.05","905.00","924.75","904.05","3.14M","2.01%"
"25/04/2022","900.00","915.55","922.35","896.60","1.15M","-2.68%"
"22/04/2022","924.80","941.00","942.25","918.35","1.75M","-2.04%"
"21/04/2022","944.10","931.00","946.00","920.60","2.41M","2.23%"
"20/04/2022","923.50","918.00","931.00","916.05","1.46M","0.16%"
"19/04/2022","922.00","930.95","937.75","915.05","2.00M","-0.59%"
"18/04/2022","927.50","927.60","941.05","919.25","1.29M","-0.99%"
"13/04/2022","936.75","921.30","943.00","921.30","1.83M","1.68%"
"12/04/2022","921.30","920.00","928.15","911.40","1.42M","-0.44%"
"11/04/2022","925.40","920.00","933.55","918.60","1.10M","0.09%"
"08/04/2022","924.60","937.00","937.30","919.30","1.45M","-0.68%"
"07/04/2022","930.95","928.10","948.00","926.85","2.73M","0.31%"
"06/04/2022","928.10","927.80","938.80","925.00","1.88M","-0.11%"
"05/04/2022","929.10","928.00","940.70","924.15","2.91M","0.33%"
"04/04/2022","926.05","908.00","928.80","902.60","1.88M","1.91%"
"01/04/2022","908.70","914.00","919.00","904.10","1.18M","-0.66%"
"31/03/2022","914.75","920.60","927.00","910.80","1.90M","-0.64%"
"30/03/2022","920.60","922.00","922.00","908.40","2.08M","0.14%"
"29/03/2022","919.35","908.05","922.00","901.10","3.18M","1.48%"
"28/03/2022","905.90","908.90","910.90","899.30","1.55M","0.39%"
"25/03/2022","902.35","911.85","914.95","896.30","1.57M","-0.72%"
"24/03/2022","908.85","886.00","914.70","885.50","3.14M","0.89%"
"23/03/2022","900.80","918.00","926.00","895.80","2.58M","-1.45%"
"22/03/2022","914.10","913.80","922.00","902.50","2.17M","0.03%"
"21/03/2022","913.80","912.50","931.00","911.30","3.88M","0.24%"
"17/03/2022","911.60","892.20","915.00","892.20","5.48M","2.52%"
"16/03/2022","889.20","900.00","900.00","880.45","3.13M","-0.27%"
"15/03/2022","891.65","893.70","908.00","881.35","4.04M","-0.07%"
"14/03/2022","892.25","901.95","911.80","889.95","3.86M","-1.08%"
"11/03/2022","902.00","872.00","907.00","869.05","7.19M","3.73%"
"10/03/2022","869.55","869.90","881.90","866.60","2.90M","0.15%"
"09/03/2022","868.25","863.40","885.80","860.00","7.28M","1.55%"
"08/03/2022","855.00","826.20","861.70","826.20","4.86M","3.93%"
"07/03/2022","822.65","818.00","829.00","809.10","3.07M","-0.84%"
"04/03/2022","829.65","816.30","839.60","809.35","4.08M","1.07%"
"03/03/2022","820.90","832.80","832.80","817.00","2.66M","0.00%"
"02/03/2022","820.90","844.35","844.95","815.70","3.81M","-2.73%"
"28/02/2022","843.90","821.00","847.00","821.00","4.12M","1.49%"
"25/02/2022","831.55","820.50","835.00","817.05","2.10M","1.63%"
"24/02/2022","818.25","830.60","836.95","815.00","3.68M","-2.62%"
"23/02/2022","840.25","849.85","853.00","838.05","1.98M","-0.66%"
"22/02/2022","845.80","836.00","849.00","824.60","3.17M","0.23%"
"21/02/2022","843.85","855.50","864.00","839.50","2.31M","-2.21%"
"18/02/2022","862.90","862.55","867.90","856.40","1.80M","0.04%"
"17/02/2022","862.55","872.35","872.35","861.30","2.28M","-0.73%"
"16/02/2022","868.85","876.00","881.15","867.10","2.14M","-0.91%"
"15/02/2022","876.80","862.50","880.00","859.05","3.22M","1.38%"
"14/02/2022","864.85","870.00","886.65","862.20","5.16M","-1.73%"
"11/02/2022","880.10","894.60","895.80","874.65","2.68M","-1.59%"
"10/02/2022","894.30","891.40","896.25","880.00","3.16M","0.89%"
"09/02/2022","886.45","893.90","894.55","885.35","2.87M","-0.86%"
"08/02/2022","894.10","886.00","895.95","882.00","4.77M","0.79%"
"07/02/2022","887.05","901.45","901.45","879.70","3.49M","-0.77%"
"04/02/2022","893.95","882.90","902.85","881.35","4.22M","1.18%"
"03/02/2022","883.55","889.35","891.20","880.45","2.29M","-0.80%"
"02/02/2022","890.65","890.00","898.45","882.00","4.40M","-0.12%"
"01/02/2022","891.75","847.40","895.00","839.85","12.34M","6.86%"
"31/01/2022","834.50","830.10","849.75","820.05","8.04M","0.86%"
"28/01/2022","827.35","816.00","842.90","812.10","5.07M","1.88%"
"27/01/2022","812.10","802.00","817.40","791.30","3.59M","0.50%"
"25/01/2022","808.05","791.00","811.70","784.80","3.78M","0.90%"
"24/01/2022","800.85","804.00","825.00","791.60","5.30M","-0.98%"
"21/01/2022","808.75","816.50","819.70","801.10","3.22M","-1.37%"
"20/01/2022","820.00","839.30","842.75","815.65","2.89M","-2.21%"
"19/01/2022","838.50","848.00","848.00","834.00","1.68M","-0.97%"
"18/01/2022","846.70","855.00","867.20","845.00","3.35M","-0.76%"
"17/01/2022","853.20","859.75","863.40","850.50","1.75M","-0.76%"
"14/01/2022","859.75","865.50","868.90","856.80","2.35M","-0.66%"
"13/01/2022","865.50","836.20","871.00","834.25","7.40M","3.50%"
"12/01/2022","836.20","845.00","845.00","827.50","3.95M","0.46%"
"11/01/2022","832.40","830.90","841.50","828.30","4.95M","0.69%"
"10/01/2022","826.70","832.10","835.00","817.55","4.84M","-0.27%"
"07/01/2022","828.95","829.60","836.00","825.20","1.48M","-0.08%"
"06/01/2022","829.60","837.80","844.90","822.00","2.42M","-0.66%"
"05/01/2022","835.10","840.00","844.55","830.65","2.44M","-0.31%"
"04/01/2022","837.70","852.50","854.00","832.40","3.03M","-1.33%"
"03/01/2022","848.95","845.00","860.05","840.90","3.73M","0.38%"
"31/12/2021","845.70","834.45","850.95","834.00","3.35M","1.35%"
"30/12/2021","834.45","836.65","841.95","827.35","5.18M","-0.52%"
"29/12/2021","838.80","822.50","843.65","816.50","8.75M","2.91%"
"28/12/2021","815.10","796.00","819.90","794.20","5.48M","2.64%"
"27/12/2021","794.10","784.00","796.60","781.15","3.60M","1.11%"
"24/12/2021","785.40","793.40","794.80","777.60","3.08M","-0.89%"
"23/12/2021","792.45","801.85","803.95","790.00","4.28M","-0.63%"
"22/12/2021","797.50","785.00","801.00","777.50","5.87M","2.43%"
"21/12/2021","778.55","764.05","783.95","764.05","5.60M","1.91%"
"20/12/2021","763.95","768.00","774.70","753.05","7.47M","-0.65%"
"17/12/2021","768.95","762.00","772.35","753.50","7.17M","0.59%"
"16/12/2021","764.45","786.50","786.50","760.00","6.19M","-1.37%"
"15/12/2021","775.10","752.50","778.85","745.30","6.23M","2.52%"
"14/12/2021","756.05","757.25","768.75","753.60","3.22M","-0.86%"
"13/12/2021","762.60","763.85","773.35","759.00","2.49M","0.16%"
"10/12/2021","761.35","754.20","775.00","754.20","2.95M","0.21%"
"09/12/2021","759.75","758.20","766.80","756.15","2.60M","0.29%"
"08/12/2021","757.55","750.20","763.50","747.35","2.53M","1.86%"
"07/12/2021","743.70","741.10","751.00","735.00","2.58M","0.89%"
"06/12/2021","737.15","751.20","752.55","733.70","2.58M","-1.95%"
"03/12/2021","751.80","771.90","771.90","748.90","3.14M","-1.89%"
"02/12/2021","766.25","753.00","770.75","746.10","4.90M","2.80%"
"01/12/2021","745.35","756.75","763.25","740.35","3.69M","-1.09%"
"30/11/2021","753.60","751.00","761.65","746.05","5.51M","0.34%"
"29/11/2021","751.05","773.00","775.00","749.05","4.66M","-2.12%"
"26/11/2021","767.30","775.00","798.90","762.00","5.43M","-1.99%"
"25/11/2021","782.90","775.60","787.25","774.35","1.86M","0.51%"
"24/11/2021","778.95","783.50","796.95","775.55","2.40M","-0.80%"
"23/11/2021","785.20","770.00","791.75","761.55","2.74M","1.87%"
"22/11/2021","770.75","791.85","794.00","765.05","2.89M","-2.52%"
"18/11/2021","790.65","790.00","794.35","780.10","3.18M","-0.09%"
"17/11/2021","791.35","800.00","805.00","787.40","1.66M","-0.89%"
"16/11/2021","798.45","812.30","817.45","795.65","1.51M","-1.51%"
"15/11/2021","810.70","808.30","819.65","806.65","2.11M","0.52%"
"12/11/2021","806.50","803.95","808.55","796.10","2.08M","1.47%"
"11/11/2021","794.85","808.95","810.45","792.10","2.11M","-2.00%"
"10/11/2021","811.10","799.75","815.00","797.00","2.90M","1.22%"
"09/11/2021","801.35","800.00","812.00","797.00","3.23M","0.17%"
"08/11/2021","800.00","798.00","803.00","783.00","4.28M","0.57%"
"04/11/2021","795.45","797.00","797.00","788.50","485.87K","0.95%"
"03/11/2021","787.95","820.00","822.00","781.35","9.45M","-3.37%"
"02/11/2021","815.40","814.65","836.00","782.75","17.61M","0.44%"
"01/11/2021","811.80","798.95","813.85","787.00","1.94M","2.11%"
"29/10/2021","795.00","800.00","816.55","779.35","4.32M","-1.56%"
"28/10/2021","807.60","823.95","829.15","803.05","1.65M","-2.12%"
"27/10/2021","825.10","815.80","838.45","815.80","3.57M","1.43%"
"26/10/2021","813.50","817.00","823.90","806.30","1.63M","0.04%"
"25/10/2021","813.20","810.00","821.25","795.55","2.13M","0.08%"
"22/10/2021","812.55","825.10","826.85","800.15","1.71M","-0.71%"
"21/10/2021","818.40","823.05","829.00","810.05","3.16M","0.43%"
"20/10/2021","814.90","825.05","834.80","807.50","2.09M","-1.50%"
"19/10/2021","827.35","837.00","842.20","825.65","2.03M","-1.02%"
"18/10/2021","835.90","850.00","851.00","832.15","2.63M","-0.64%"
"14/10/2021","841.30","843.90","850.00","838.25","2.30M","-0.15%"
"13/10/2021","842.55","827.95","846.80","827.25","4.11M","1.55%"
"12/10/2021","829.70","833.50","842.75","823.70","2.41M","-0.34%"
"11/10/2021","832.55","826.00","836.20","817.80","2.99M","1.36%"
"08/10/2021","821.40","825.10","833.80","818.60","2.75M","-0.22%"
"07/10/2021","823.25","808.05","826.35","804.10","4.09M","2.83%"
"06/10/2021","800.60","820.45","824.00","797.30","2.91M","-2.43%"
"05/10/2021","820.50","828.00","834.40","814.95","2.99M","-1.38%"
"04/10/2021","832.00","830.00","838.90","826.45","4.01M","0.65%"
"01/10/2021","826.60","812.00","830.70","805.30","5.73M","1.02%"
"30/09/2021","818.25","814.80","832.95","806.60","10.48M","0.86%"
"29/09/2021","811.30","784.00","819.75","771.35","18.57M","4.67%"
"28/09/2021","775.10","766.70","791.00","754.95","4.94M","1.58%"
"27/09/2021","763.05","771.45","774.50","760.10","2.86M","-0.96%"
