"Date","Price","Open","High","Low","Vol.","Change %"
"01/04/2022","13,579.90","13,609.90","13,647.05","13,524.00","15.25M","-0.03%"
"31/03/2022","13,584.10","13,755.35","13,800.65","13,542.30","17.84M","-1.17%"
"30/03/2022","13,745.60","13,831.35","13,840.90","13,703.35","21.25M","-0.19%"
"29/03/2022","13,771.40","13,602.95","13,791.70","13,564.05","22.73M","1.54%"
"28/03/2022","13,562.25","13,642.20","13,722.05","13,491.90","20.96M","-0.33%"
"25/03/2022","13,607.05","13,771.80","13,785.65","13,530.30","19.67M","-0.86%"
"24/03/2022","13,724.50","13,501.90","13,783.45","13,474.60","27.35M","1.14%"
"23/03/2022","13,569.65","13,582.45","13,725.15","13,541.45","24.96M","0.42%"
"22/03/2022","13,513.15","13,554.50","13,577.75","13,400.90","20.48M","-0.27%"
"21/03/2022","13,549.55","13,632.10","13,749.40","13,530.90","30.97M","0.03%"
"17/03/2022","13,546.05","13,439.65","13,566.15","13,436.35","26.58M","1.28%"
"16/03/2022","13,374.50","13,446.50","13,447.30","13,256.10","17.91M","0.42%"
"15/03/2022","13,318.85","13,358.60","13,556.10","13,250.10","30.22M","-0.25%"
"14/03/2022","13,351.90","13,420.35","13,452.40","13,315.10","25.30M","-0.35%"
"11/03/2022","13,399.00","13,073.65","13,426.50","13,031.10","41.68M","2.46%"
"10/03/2022","13,077.05","13,170.55","13,227.10","13,041.55","22.65M","0.14%"
"09/03/2022","13,059.25","12,929.75","13,130.50","12,864.30","29.24M","1.67%"
"08/03/2022","12,844.85","12,534.00","12,873.75","12,524.85","28.37M","2.38%"
"07/03/2022","12,546.85","12,436.75","12,570.70","12,290.90","20.41M","-0.42%"
"04/03/2022","12,600.15","12,558.50","12,731.05","12,478.10","22.70M","-0.34%"
"03/03/2022","12,643.75","12,793.60","12,815.30","12,617.15","19.83M","-0.36%"
"02/03/2022","12,689.55","12,841.25","12,938.85","12,637.80","30.30M","-1.84%"
"28/02/2022","12,927.60","12,807.40","12,946.20","12,707.90","33.55M","0.22%"
"25/02/2022","12,899.85","12,622.85","12,925.50","12,593.10","20.88M","3.20%"
"24/02/2022","12,500.10","12,677.75","12,808.70","12,467.90","28.14M","-3.67%"
"23/02/2022","12,976.30","13,010.90","13,077.65","12,952.50","14.99M","0.17%"
"22/02/2022","12,954.50","12,807.30","12,976.35","12,768.45","20.83M","-0.58%"
"21/02/2022","13,029.90","13,168.40","13,221.60","12,999.25","15.61M","-1.35%"
"18/02/2022","13,208.80","13,303.75","13,303.75","13,189.50","19.84M","-0.87%"
"17/02/2022","13,324.40","13,472.15","13,475.75","13,310.00","17.71M","-0.75%"
"16/02/2022","13,425.10","13,421.05","13,519.75","13,332.70","18.24M","0.51%"
"15/02/2022","13,356.90","13,192.95","13,368.10","13,162.55","27.03M","0.79%"
"14/02/2022","13,252.15","13,334.60","13,482.70","13,218.25","27.99M","-1.91%"
"11/02/2022","13,510.30","13,524.90","13,583.25","13,452.80","27.30M","-0.75%"
"10/02/2022","13,613.05","13,602.80","13,646.50","13,505.85","29.50M","0.32%"
"09/02/2022","13,570.30","13,467.40","13,612.20","13,447.10","17.37M","0.93%"
"08/02/2022","13,444.70","13,390.70","13,508.55","13,318.20","27.91M","0.47%"
"07/02/2022","13,381.70","13,569.15","13,590.55","13,313.50","23.25M","-1.46%"
"04/02/2022","13,580.30","13,637.85","13,688.55","13,554.40","23.54M","-0.27%"
"03/02/2022","13,617.60","13,656.85","13,667.05","13,561.25","21.41M","-0.19%"
"02/02/2022","13,643.65","13,517.20","13,656.95","13,484.20","23.50M","1.23%"
"01/02/2022","13,477.50","13,280.05","13,495.00","13,222.70","30.35M","2.26%"
"31/01/2022","13,179.90","13,081.10","13,260.65","13,068.85","28.89M","1.52%"
"28/01/2022","12,983.05","12,850.85","13,208.80","12,834.20","35.24M","1.05%"
"27/01/2022","12,847.90","12,973.80","12,981.00","12,767.40","39.92M","-1.87%"
"25/01/2022","13,092.10","12,910.30","13,120.45","12,776.00","25.17M","0.72%"
"24/01/2022","12,998.60","13,225.10","13,238.60","12,846.55","34.61M","-1.85%"
"21/01/2022","13,243.05","13,409.65","13,417.60","13,150.70","29.97M","-1.57%"
"20/01/2022","13,454.90","13,695.90","13,712.75","13,415.75","18.49M","-1.66%"
"19/01/2022","13,682.70","13,701.05","13,726.25","13,536.20","27.75M","-0.11%"
"18/01/2022","13,697.60","13,887.20","13,962.90","13,676.80","27.50M","-1.19%"
"17/01/2022","13,862.45","13,954.75","13,970.15","13,819.70","29.06M","-0.73%"
"14/01/2022","13,964.15","14,024.55","14,082.85","13,935.65","29.36M","-0.62%"
"13/01/2022","14,051.15","13,856.50","14,097.45","13,843.60","26.48M","1.57%"
"12/01/2022","13,833.70","13,935.20","13,939.25","13,765.25","18.42M","-0.15%"
"11/01/2022","13,854.25","13,881.70","13,974.60","13,834.15","21.84M","-0.03%"
"10/01/2022","13,858.95","13,896.05","13,905.40","13,800.40","22.79M","0.01%"
"07/01/2022","13,857.95","13,949.90","13,961.75","13,841.95","13.70M","-0.39%"
"06/01/2022","13,912.25","13,988.50","14,066.80","13,878.30","15.18M","-0.63%"
"05/01/2022","13,999.85","14,090.30","14,136.15","13,968.95","21.53M","-0.29%"
"04/01/2022","14,040.65","14,207.05","14,239.45","14,017.55","19.66M","-0.82%"
"03/01/2022","14,156.40","14,247.65","14,280.00","14,148.05","15.15M","-0.47%"
"31/12/2021","14,223.00","14,164.60","14,254.10","14,133.40","18.05M","0.62%"
"30/12/2021","14,135.50","14,075.40","14,174.20","14,036.60","27.76M","0.44%"
"29/12/2021","14,072.90","13,881.80","14,112.45","13,857.75","31.94M","1.71%"
"28/12/2021","13,836.15","13,739.00","13,857.50","13,705.30","21.64M","0.92%"
"27/12/2021","13,710.15","13,491.40","13,723.80","13,472.10","27.20M","1.62%"
"24/12/2021","13,491.25","13,676.80","13,677.80","13,467.55","21.64M","-1.12%"
"23/12/2021","13,644.50","13,618.15","13,668.35","13,588.90","26.10M","0.71%"
"22/12/2021","13,547.70","13,339.45","13,564.60","13,269.95","23.62M","1.99%"
"21/12/2021","13,282.85","13,217.90","13,335.90","13,181.60","21.52M","0.75%"
"20/12/2021","13,184.45","13,177.15","13,259.05","13,005.20","34.67M","-0.35%"
"17/12/2021","13,230.70","13,410.50","13,420.75","13,152.95","25.18M","-1.22%"
"16/12/2021","13,393.65","13,603.20","13,604.50","13,316.55","22.14M","-0.88%"
"15/12/2021","13,512.05","13,569.00","13,576.30","13,406.40","21.66M","-0.47%"
"14/12/2021","13,575.90","13,419.25","13,601.40","13,402.30","34.39M","1.06%"
"13/12/2021","13,432.90","13,537.60","13,552.30","13,398.75","23.17M","-0.10%"
"10/12/2021","13,446.10","13,428.10","13,527.20","13,427.65","26.17M","-0.02%"
"09/12/2021","13,449.40","13,482.20","13,504.90","13,400.80","26.64M","0.12%"
"08/12/2021","13,433.85","13,300.20","13,456.95","13,280.20","31.64M","1.51%"
"07/12/2021","13,234.35","13,238.60","13,280.85","13,132.55","18.51M","0.32%"
"06/12/2021","13,192.25","13,463.55","13,467.80","13,168.50","16.13M","-1.87%"
"03/12/2021","13,443.85","13,608.00","13,610.25","13,426.45","18.16M","-0.83%"
"02/12/2021","13,557.00","13,510.85","13,585.30","13,472.35","23.52M","0.85%"
"01/12/2021","13,442.10","13,721.25","13,782.65","13,380.50","23.89M","-1.62%"
"30/11/2021","13,662.80","13,656.80","13,777.70","13,600.95","46.89M","0.10%"
"29/11/2021","13,648.80","13,910.95","13,998.15","13,622.50","38.16M","-1.07%"
"26/11/2021","13,797.10","13,487.30","13,990.40","13,455.25","63.44M","1.70%"
"25/11/2021","13,566.50","13,414.40","13,583.45","13,385.35","25.30M","1.18%"
"24/11/2021","13,408.10","13,518.40","13,557.80","13,379.90","21.50M","-0.61%"
"23/11/2021","13,489.95","13,206.00","13,534.35","13,152.55","27.83M","1.85%"
"22/11/2021","13,245.35","13,513.35","13,544.25","13,176.30","22.17M","-1.75%"
"18/11/2021","13,481.40","13,603.65","13,620.40","13,388.65","22.90M","-1.03%"
"17/11/2021","13,621.90","13,796.30","13,800.60","13,592.45","24.68M","-1.28%"
"16/11/2021","13,798.80","14,008.35","14,016.95","13,776.05","26.34M","-1.26%"
"15/11/2021","13,974.35","13,790.45","13,996.85","13,770.90","38.96M","1.45%"
"12/11/2021","13,774.65","13,806.60","13,807.50","13,685.15","18.65M","0.41%"
"11/11/2021","13,717.80","13,896.20","13,901.35","13,685.70","21.35M","-1.39%"
"10/11/2021","13,911.30","13,849.70","13,957.65","13,823.90","27.13M","0.23%"
"09/11/2021","13,878.70","13,920.10","14,061.25","13,851.20","27.77M","0.20%"
"08/11/2021","13,851.25","13,912.20","13,915.45","13,639.55","20.93M","-0.70%"
"04/11/2021","13,948.20","13,969.15","13,969.15","13,931.70","2.62M","0.43%"
"03/11/2021","13,888.30","14,022.85","14,053.85","13,818.30","22.72M","-0.75%"
"02/11/2021","13,993.20","14,060.80","14,098.45","13,878.30","32.55M","-0.40%"
"01/11/2021","14,049.45","13,952.10","14,072.55","13,830.15","20.51M","1.23%"
"29/10/2021","13,879.35","13,735.50","14,092.80","13,587.25","40.58M","0.72%"
"28/10/2021","13,780.60","14,092.60","14,129.10","13,736.75","24.05M","-2.23%"
"27/10/2021","14,094.25","14,002.25","14,202.15","13,993.85","22.93M","0.88%"
"26/10/2021","13,970.65","14,004.25","14,036.60","13,882.10","18.73M","0.19%"
"25/10/2021","13,943.85","13,945.10","13,983.25","13,637.55","22.27M","-0.04%"
"22/10/2021","13,949.65","14,207.65","14,215.05","13,891.85","27.66M","-1.55%"
"21/10/2021","14,169.95","14,300.90","14,306.15","13,990.90","27.44M","-0.05%"
"20/10/2021","14,177.35","14,360.40","14,424.15","14,127.60","19.65M","-1.44%"
"19/10/2021","14,384.35","14,626.30","14,682.95","14,357.15","17.88M","-1.46%"
"18/10/2021","14,598.20","14,771.25","14,795.90","14,570.85","21.82M","-0.89%"
"14/10/2021","14,728.65","14,711.00","14,802.40","14,698.75","16.61M","0.34%"
"13/10/2021","14,679.40","14,680.40","14,725.25","14,626.85","20.49M","0.34%"
"12/10/2021","14,629.20","14,650.55","14,726.10","14,521.00","21.33M","0.09%"
"11/10/2021","14,615.35","14,588.50","14,651.25","14,502.80","17.78M","0.69%"
"08/10/2021","14,514.80","14,624.10","14,656.50","14,468.90","17.98M","-0.33%"
"07/10/2021","14,562.20","14,564.45","14,591.35","14,489.90","26.69M","0.69%"
"06/10/2021","14,461.95","14,750.05","14,775.30","14,435.75","19.94M","-1.87%"
"05/10/2021","14,738.25","14,816.90","14,849.85","14,619.65","20.24M","-0.50%"
"04/10/2021","14,812.40","14,649.10","14,938.25","14,643.95","32.39M","1.54%"
"01/10/2021","14,587.65","14,424.30","14,603.90","14,397.55","21.73M","0.84%"
"30/09/2021","14,466.50","14,427.70","14,604.70","14,398.00","30.81M","0.43%"
"29/09/2021","14,404.95","14,203.50","14,515.45","14,172.50","34.48M","1.65%"
"28/09/2021","14,171.60","14,196.95","14,273.75","13,956.15","18.59M","0.11%"
"27/09/2021","14,156.70","14,297.55","14,316.15","14,106.70","13.34M","-0.93%"
"24/09/2021","14,289.15","14,402.80","14,457.70","14,247.50","10.83M","-0.64%"
"23/09/2021","14,380.50","14,393.10","14,407.05","14,311.30","10.60M","0.32%"
"22/09/2021","14,334.25","14,267.35","14,386.40","14,242.70","11.56M","0.39%"
"21/09/2021","14,278.95","14,093.85","14,300.00","14,033.40","14.45M","1.29%"
"20/09/2021","14,097.25","14,281.00","14,372.65","14,040.50","17.08M","-1.80%"
"17/09/2021","14,355.15","14,550.75","14,557.95","14,288.05","32.69M","-0.94%"
"16/09/2021","14,491.35","14,494.05","14,538.80","14,456.20","17.14M","0.02%"
"15/09/2021","14,487.90","14,457.55","14,505.60","14,410.35","13.07M","0.53%"
"14/09/2021","14,410.95","14,440.70","14,505.15","14,373.35","9.80M","0.24%"
"13/09/2021","14,377.05","14,339.30","14,389.70","14,258.05","8.02M","0.33%"
"09/09/2021","14,329.85","14,300.30","14,339.65","14,247.80","12.77M","-0.14%"
"08/09/2021","14,349.45","14,396.80","14,410.90","14,248.00","11.63M","-0.26%"
"07/09/2021","14,387.35","14,488.05","14,503.30","14,341.50","11.24M","-0.65%"
"06/09/2021","14,481.55","14,540.95","14,562.25","14,449.25","13.77M","-0.03%"
"03/09/2021","14,485.65","14,506.05","14,553.40","14,399.25","14.05M","0.19%"
"02/09/2021","14,458.50","14,373.55","14,500.40","14,364.00","16.43M","0.97%"
"01/09/2021","14,319.85","14,375.90","14,452.95","14,277.75","16.56M","-0.17%"
"31/08/2021","14,344.75","14,251.35","14,370.25","14,185.95","21.12M","0.86%"
"30/08/2021","14,222.50","13,975.10","14,246.45","13,960.80","16.75M","1.96%"
"27/08/2021","13,948.70","13,778.90","13,965.80","13,738.45","18.37M","1.38%"
"26/08/2021","13,758.60","13,821.95","13,874.20","13,729.10","14.88M","-0.52%"
"25/08/2021","13,830.50","13,874.40","13,902.85","13,767.90","16.40M","-0.33%"
"24/08/2021","13,876.05","13,758.30","13,902.35","13,578.90","30.81M","1.28%"
"23/08/2021","13,700.60","13,856.80","13,911.20","13,625.40","49.25M","-0.08%"
"20/08/2021","13,711.15","13,983.95","14,017.80","13,601.30","28.92M","-2.56%"
"18/08/2021","14,071.35","14,070.60","14,184.15","14,024.70","22.38M","0.21%"
"17/08/2021","14,041.25","13,986.75","14,118.80","13,969.75","24.72M","0.54%"
"16/08/2021","13,965.40","14,036.40","14,074.50","13,900.70","22.50M","-0.60%"
"13/08/2021","14,049.05","14,083.60","14,190.45","13,930.30","42.65M","-0.59%"
"12/08/2021","14,133.05","14,291.50","14,291.50","14,120.05","25.89M","-1.11%"
"11/08/2021","14,291.15","14,477.75","14,480.75","14,145.45","25.39M","-1.46%"
"10/08/2021","14,502.90","14,582.25","14,622.15","14,375.00","15.10M","-0.21%"
"09/08/2021","14,533.45","14,589.75","14,595.35","14,409.35","12.65M","0.11%"
"06/08/2021","14,517.50","14,599.30","14,612.55","14,490.25","18.70M","-0.43%"
"05/08/2021","14,579.85","14,640.30","14,689.55","14,540.50","15.50M","-0.10%"
"04/08/2021","14,594.35","14,654.65","14,743.30","14,562.35","15.10M","-0.37%"
"03/08/2021","14,647.85","14,498.70","14,690.40","14,457.95","24.14M","1.19%"
"02/08/2021","14,474.95","14,516.00","14,588.65","14,381.65","28.92M","0.34%"
"30/07/2021","14,425.30","13,962.35","14,479.10","13,903.80","53.62M","3.63%"
"29/07/2021","13,920.35","14,032.15","14,072.60","13,834.85","24.20M","-0.32%"
"28/07/2021","13,964.75","14,075.00","14,092.00","13,794.90","24.49M","-0.38%"
"27/07/2021","14,018.65","14,702.95","14,713.15","13,866.80","32.65M","-4.33%"
"26/07/2021","14,652.55","14,604.65","14,711.20","14,591.85","14.24M","0.37%"
"23/07/2021","14,597.85","14,557.15","14,630.05","14,500.05","15.19M","0.15%"
"22/07/2021","14,575.40","14,549.50","14,590.55","14,457.65","11.60M","0.66%"
"20/07/2021","14,479.20","14,680.60","14,689.40","14,453.95","13.48M","-1.30%"
"19/07/2021","14,669.90","14,556.75","14,707.00","14,549.85","11.75M","0.24%"
"16/07/2021","14,635.05","14,486.10","14,715.15","14,478.15","18.48M","1.16%"
"15/07/2021","14,467.45","14,530.60","14,564.20","14,444.30","10.08M","-0.27%"
"14/07/2021","14,507.00","14,457.00","14,547.55","14,424.05","14.91M","0.32%"
"13/07/2021","14,460.05","14,405.55","14,519.95","14,372.70","17.36M","0.61%"
"12/07/2021","14,372.20","14,409.15","14,447.85","14,322.80","9.44M","0.08%"
"09/07/2021","14,360.20","14,260.45","14,390.50","14,243.85","10.10M","0.64%"
"08/07/2021","14,269.30","14,424.15","14,484.30","14,240.30","10.63M","-1.27%"
"07/07/2021","14,453.20","14,354.00","14,471.40","14,320.20","12.76M","0.32%"
"06/07/2021","14,406.95","14,519.35","14,539.65","14,377.05","12.97M","-0.84%"
"05/07/2021","14,528.50","14,575.35","14,597.90","14,500.60","9.78M","-0.01%"
"02/07/2021","14,529.65","14,489.95","14,575.30","14,461.05","21.57M","0.60%"
"01/07/2021","14,442.45","14,327.40","14,465.35","14,294.40","17.44M","0.93%"
"30/06/2021","14,308.90","14,379.20","14,422.45","14,288.15","18.36M","-0.15%"
"29/06/2021","14,330.20","14,241.80","14,353.25","14,205.60","18.79M","0.58%"
"28/06/2021","14,247.60","14,120.35","14,308.90","14,095.00","17.63M","1.27%"
"25/06/2021","14,069.60","13,982.90","14,133.45","13,968.95","12.30M","0.73%"
"24/06/2021","13,967.95","14,019.25","14,058.65","13,900.05","13.42M","-0.36%"
"23/06/2021","14,018.05","14,115.45","14,179.60","14,003.80","12.76M","-0.55%"
"22/06/2021","14,095.00","14,126.10","14,146.10","14,028.15","15.85M","0.09%"
"21/06/2021","14,082.95","13,949.55","14,103.20","13,899.65","12.75M","0.37%"
"18/06/2021","14,030.60","14,110.50","14,194.90","13,855.10","25.17M","-0.36%"
"17/06/2021","14,081.60","14,193.45","14,245.85","13,987.05","18.81M","-0.94%"
"16/06/2021","14,215.70","14,336.10","14,354.00","14,183.10","18.97M","-0.75%"
"15/06/2021","14,322.65","14,464.50","14,505.00","14,309.55","13.80M","-0.88%"
"14/06/2021","14,449.60","14,447.75","14,525.35","14,217.45","20.45M","-0.10%"
"11/06/2021","14,464.05","14,331.95","14,530.95","14,300.10","29.96M","1.05%"
"10/06/2021","14,313.90","14,140.90","14,369.35","14,138.50","25.52M","1.38%"
"09/06/2021","14,118.90","14,220.35","14,362.45","14,046.75","33.23M","-0.50%"
"08/06/2021","14,189.85","14,064.40","14,207.30","13,920.20","25.97M","0.86%"
"07/06/2021","14,069.00","14,126.95","14,151.20","14,049.05","15.29M","-0.23%"
"04/06/2021","14,101.55","14,150.25","14,156.65","14,050.45","17.86M","-0.09%"
"03/06/2021","14,114.40","14,176.25","14,206.95","14,079.65","17.82M","-0.26%"
"02/06/2021","14,151.85","14,058.10","14,189.50","14,052.25","27.73M","0.67%"
"01/06/2021","14,058.05","14,086.05","14,109.05","13,939.45","23.16M","0.04%"
"31/05/2021","14,051.75","14,001.20","14,074.75","13,849.30","37.72M","0.84%"
"28/05/2021","13,934.10","14,092.35","14,098.40","13,893.55","43.11M","-1.18%"
"27/05/2021","14,100.05","14,157.10","14,169.70","14,022.75","38.75M","-0.19%"
"26/05/2021","14,127.25","14,138.75","14,228.60","14,088.30","25.45M","0.26%"
"25/05/2021","14,090.10","14,120.90","14,127.60","14,025.95","16.29M","0.40%"
"24/05/2021","14,034.65","14,028.85","14,171.40","14,015.60","30.65M","0.29%"
"21/05/2021","13,993.70","14,036.75","14,085.65","13,974.45","20.19M","0.17%"
"20/05/2021","13,970.20","14,025.35","14,056.20","13,903.10","31.30M","-0.22%"
"19/05/2021","14,001.35","13,859.60","14,039.10","13,839.20","30.99M","1.22%"
"18/05/2021","13,832.40","13,934.35","13,995.35","13,804.70","21.81M","-0.19%"
"17/05/2021","13,858.70","13,921.30","13,958.60","13,741.25","34.37M","-0.19%"
"14/05/2021","13,885.50","14,141.10","14,252.35","13,848.95","53.07M","-1.28%"
"12/05/2021","14,065.05","14,135.10","14,224.50","14,000.10","52.76M","-0.01%"
"11/05/2021","14,066.65","14,112.65","14,282.90","14,013.25","46.93M","-0.46%"
"10/05/2021","14,131.85","13,965.50","14,228.40","13,861.45","55.08M","2.80%"
"07/05/2021","13,747.10","13,799.25","13,924.70","13,718.65","32.93M","0.00%"
"06/05/2021","13,747.75","13,897.55","13,960.80","13,651.20","59.02M","-0.23%"
"05/05/2021","13,779.70","13,293.00","13,809.15","13,210.50","101.24M","4.12%"
"04/05/2021","13,234.75","13,573.85","13,573.85","13,200.70","29.09M","-2.02%"
"03/05/2021","13,507.45","13,502.65","13,580.50","13,408.20","30.20M","0.28%"
"30/04/2021","13,469.25","13,271.35","13,619.55","13,263.35","44.77M","1.28%"
"29/04/2021","13,298.65","13,301.85","13,401.50","13,222.60","38.81M","0.34%"
"28/04/2021","13,252.95","13,347.65","13,367.40","13,227.20","39.40M","-0.33%"
"27/04/2021","13,296.75","13,247.55","13,310.65","13,145.05","35.54M","0.70%"
"26/04/2021","13,203.85","13,418.60","13,418.60","13,186.25","57.50M","-0.87%"
"23/04/2021","13,319.75","13,373.10","13,476.55","13,169.00","57.79M","-0.44%"
"22/04/2021","13,378.95","13,496.55","13,633.40","13,347.20","58.91M","-0.36%"
"20/04/2021","13,426.90","13,426.05","13,583.05","13,324.25","71.77M","1.29%"
"19/04/2021","13,256.25","13,233.20","13,342.25","12,999.80","59.33M","0.17%"
"16/04/2021","13,234.25","13,016.45","13,309.70","12,892.00","53.09M","1.90%"
"15/04/2021","12,987.05","12,914.65","13,054.50","12,798.60","46.30M","1.40%"
"13/04/2021","12,807.50","13,155.00","13,205.50","12,733.00","38.83M","-1.19%"
"12/04/2021","12,961.85","13,026.30","13,301.60","12,758.65","89.50M","-0.26%"
"09/04/2021","12,995.35","12,603.60","13,074.00","12,582.60","64.84M","3.04%"
"08/04/2021","12,611.70","12,630.15","12,739.05","12,592.75","15.87M","-0.04%"
"07/04/2021","12,616.35","12,597.00","12,695.10","12,549.50","18.35M","0.54%"
"06/04/2021","12,548.60","12,345.10","12,562.10","12,321.70","22.72M","1.76%"
"05/04/2021","12,331.50","12,383.55","12,383.55","12,129.25","16.79M","-0.37%"
"01/04/2021","12,377.10","12,319.00","12,400.55","12,273.60","14.70M","0.85%"
"31/03/2021","12,272.60","12,231.05","12,327.40","12,191.90","21.16M","0.54%"
"30/03/2021","12,206.60","11,989.10","12,219.60","11,958.00","20.93M","2.72%"
"26/03/2021","11,883.20","11,887.90","11,944.15","11,765.70","22.20M","0.56%"
"25/03/2021","11,816.80","11,929.45","11,986.35","11,717.35","22.01M","-0.83%"
"24/03/2021","11,916.30","11,874.00","12,056.25","11,850.90","25.11M","0.08%"
"23/03/2021","11,907.20","11,869.10","11,943.35","11,811.30","16.74M","0.48%"
"22/03/2021","11,850.75","11,685.10","11,884.75","11,669.05","23.24M","1.57%"
"19/03/2021","11,667.10","11,466.70","11,705.95","11,280.80","25.59M","1.33%"
"18/03/2021","11,514.45","11,830.95","11,849.20","11,466.95","19.45M","-2.32%"
"17/03/2021","11,787.50","12,028.70","12,032.50","11,747.60","19.77M","-1.88%"
"16/03/2021","12,013.00","12,059.20","12,099.90","11,953.25","16.72M","-0.10%"
"15/03/2021","12,024.50","12,213.75","12,215.15","11,848.30","16.76M","-1.31%"
"12/03/2021","12,184.25","12,365.80","12,377.30","12,148.55","17.07M","-1.05%"
"10/03/2021","12,313.25","12,218.45","12,335.90","12,180.15","22.34M","1.48%"
"09/03/2021","12,133.85","12,316.80","12,333.25","12,053.10","15.42M","-0.87%"
"08/03/2021","12,239.85","12,224.30","12,347.85","12,202.30","15.04M","0.39%"
"05/03/2021","12,192.75","12,320.80","12,336.00","12,150.45","18.53M","-1.29%"
"04/03/2021","12,351.75","12,315.85","12,447.30","12,265.85","25.37M","-0.22%"
"03/03/2021","12,379.60","12,347.50","12,399.15","12,236.05","20.94M","1.00%"
"02/03/2021","12,257.30","12,156.30","12,273.95","12,099.85","20.64M","1.36%"
"01/03/2021","12,092.70","12,007.20","12,126.40","11,949.75","18.03M","1.38%"
"26/02/2021","11,927.90","12,043.60","12,322.10","11,860.70","44.65M","-1.76%"
"25/02/2021","12,141.70","12,097.35","12,291.75","12,058.20","28.23M","0.88%"
"24/02/2021","12,035.85","12,101.30","12,135.45","11,916.80","11.43M","0.05%"
"23/02/2021","12,029.50","12,059.35","12,122.35","11,935.25","31.17M","-0.02%"
"22/02/2021","12,032.30","12,365.80","12,387.05","11,950.45","24.41M","-2.55%"
"19/02/2021","12,347.40","12,499.90","12,545.70","12,236.15","27.82M","-1.36%"
"18/02/2021","12,517.50","12,593.50","12,648.10","12,491.05","23.39M","-0.53%"
"17/02/2021","12,584.35","12,794.90","12,837.10","12,551.25","25.41M","-1.72%"
"16/02/2021","12,804.15","12,789.05","12,821.00","12,695.15","24.86M","0.46%"
"15/02/2021","12,745.10","12,817.95","12,863.30","12,723.40","19.33M","-0.32%"
"12/02/2021","12,785.75","13,012.35","13,013.75","12,738.35","29.12M","-1.11%"
"11/02/2021","12,929.80","12,833.65","12,961.95","12,807.60","32.23M","0.19%"
"10/02/2021","12,905.55","12,842.70","12,945.80","12,689.40","26.71M","0.72%"
"09/02/2021","12,812.80","12,954.85","13,013.10","12,771.05","27.83M","-1.22%"
"08/02/2021","12,971.00","13,039.55","13,118.70","12,907.25","28.59M","0.16%"
"05/02/2021","12,950.65","12,812.75","13,041.00","12,669.60","48.93M","1.66%"
"04/02/2021","12,739.05","12,772.25","12,866.55","12,661.90","28.54M","0.25%"
"03/02/2021","12,706.65","12,468.05","12,899.80","12,445.60","67.63M","2.79%"
"02/02/2021","12,361.55","12,228.30","12,416.30","12,125.35","45.30M","2.13%"
"01/02/2021","12,103.55","12,212.20","12,218.75","11,934.25","43.56M","-0.55%"
"29/01/2021","12,170.25","12,467.85","12,482.55","12,101.45","52.73M","-1.82%"
"28/01/2021","12,395.95","12,331.75","12,513.40","12,213.60","33.63M","-0.80%"
"27/01/2021","12,495.90","12,764.50","12,764.50","12,403.80","39.05M","-2.04%"
"25/01/2021","12,756.75","12,604.60","12,867.85","12,390.55","56.44M","1.71%"
"22/01/2021","12,542.10","12,670.00","12,700.50","12,468.75","50.90M","-1.22%"
"21/01/2021","12,697.15","12,967.10","12,967.10","12,655.55","20.33M","-1.43%"
"20/01/2021","12,881.20","12,919.00","12,992.90","12,862.40","17.93M","0.12%"
"19/01/2021","12,866.05","12,714.95","12,914.50","12,699.20","19.73M","1.68%"
"18/01/2021","12,653.50","13,000.80","13,013.45","12,592.80","25.81M","-2.77%"
"15/01/2021","13,014.25","13,262.05","13,268.55","12,946.80","29.53M","-1.65%"
"14/01/2021","13,232.55","13,140.40","13,278.60","13,020.30","27.37M","0.84%"
"13/01/2021","13,122.55","13,285.95","13,304.75","12,994.25","24.10M","-0.92%"
"12/01/2021","13,244.70","13,445.65","13,476.80","13,220.05","23.36M","-1.25%"
"11/01/2021","13,412.35","13,315.45","13,423.80","13,222.80","30.58M","1.06%"
"08/01/2021","13,271.55","13,141.00","13,298.15","13,104.05","32.93M","1.61%"
"07/01/2021","13,060.75","13,168.45","13,200.25","13,010.35","21.17M","-0.44%"
"06/01/2021","13,118.10","13,181.00","13,205.65","12,965.65","24.31M","-0.37%"
"05/01/2021","13,166.35","13,148.05","13,247.05","13,073.00","27.96M","0.13%"
"04/01/2021","13,149.80","13,085.30","13,186.55","13,028.20","33.42M","1.14%"
"01/01/2021","13,001.95","12,933.10","13,045.55","12,875.55","22.98M","0.67%"
"31/12/2020","12,915.90","12,829.75","12,986.45","12,797.95","35.02M","0.72%"
"30/12/2020","12,823.90","12,898.60","12,898.60","12,753.85","18.47M","-0.16%"
"29/12/2020","12,843.90","12,932.30","13,006.20","12,802.85","27.31M","-0.24%"
"28/12/2020","12,874.35","12,989.40","12,995.20","12,842.55","39.20M","-0.27%"
"24/12/2020","12,908.95","12,815.90","12,943.20","12,694.55","30.55M","1.22%"
"23/12/2020","12,753.25","12,558.05","12,781.55","12,481.35","27.90M","1.61%"
"22/12/2020","12,550.95","12,328.55","12,592.45","12,020.70","31.68M","2.22%"
"21/12/2020","12,278.15","12,752.00","12,869.70","11,949.60","55.19M","-3.79%"
"18/12/2020","12,762.35","12,632.60","12,796.95","12,559.40","27.91M","1.27%"
"17/12/2020","12,602.40","12,585.00","12,731.45","12,561.25","30.51M","0.44%"
"16/12/2020","12,547.50","12,492.90","12,578.40","12,437.85","22.54M","0.92%"
